Unnamed: 0,tweet_content,tweet_date,tweet_location,hashtag,sentiment_score,Sentiment,id_dist,emotion
1189,that was a pretty complacent test match from england batted with reckless aggression at times set overly attacking fields that suggested wickets would fall into their lap and then just leaked runs a very casual performance to finish the summer off engvssl,2024-09-09 12:13:39,,Cricket,0.951559603214264,Negative 😡,4308427b-c3cd-40a1-a68f-63367f6c0ace,joy
1190,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Advice,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1191,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Tips,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1192,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Europe,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1193,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Traveling Tips,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1194,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Tips And Tricks,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1195,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Travel,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1196,andycatanach dublin hangover more like its been a lonnng summer for a lot of fans and after a weekend in dublin i can see why people dont want to travel across the country on a tuesday night for a glorified friendly even more so with half the m closed tonight ill be there though,2024-09-10 14:47:33,,Traveling,0.3749654293060303,Negative 😡,1a9213b4-61e6-4f27-934c-611a094a9fc1,sadness
1197,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Money,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1198,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Economics,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1199,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Saving Money,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1200,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Economy,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1201,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Management,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1202,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Saving,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1203,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Money Management,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1204,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Investing,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1205,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Investment,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1206,luke shaw is an injury doubt theni mean i have no words not played for us since february spends the summer getting fit for england comes back not fit for united,2024-08-08 15:37:13,,Finance,0.9451127648353576,Negative 😡,869dff16-3d01-421e-988c-98b86c12ad6f,sadness
1207,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Money,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1208,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Economics,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1209,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Saving Money,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1210,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Economy,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1211,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Management,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1212,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Saving,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1213,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Money Management,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1214,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Investing,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1215,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Investment,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1216,well done sri lanka shocking by england who now need to give their heads a good wobble nothing on display this summer thatll give india or australia too much cause for concern next summerwinter at the moment engvsl,2024-09-09 12:20:38,,Finance,0.8640180826187134,Negative 😡,593cad5e-4ff1-4394-99f5-7dad07980055,fear
1217,test summer whiteball series vs australia httpstcomkgwtkoem,2024-09-09 15:12:40,,Summer Whiteball vs Australia httpstcomkgwtkoem httptcomkgwtkoem httptcomkgwtkoem httptcomkgwtkoem httptcomkgwtkoem httptcomkgwt,0.902848482131958,Neutral 💛,f9e10fed-d309-45c9-a7fb-1fe36d03622f,neutral
1218,jamie smith is englands find of the summer for all his keeping genius ben foakes never offered them enough runs this is a genuine no whod be batting no in normal circumstances when stokes back,2024-09-08 15:43:44,,scotland,0.4448223710060119,Negative 😡,3b43c672-7e1f-40eb-8643-4a65f06e36d5,sadness
1219,jamie smith is englands find of the summer for all his keeping genius ben foakes never offered them enough runs this is a genuine no whod be batting no in normal circumstances when stokes back,2024-09-08 15:43:44,,world,0.4448223710060119,Negative 😡,3b43c672-7e1f-40eb-8643-4a65f06e36d5,sadness
1220,jamie smith is englands find of the summer for all his keeping genius ben foakes never offered them enough runs this is a genuine no whod be batting no in normal circumstances when stokes back,2024-09-08 15:43:44,,england,0.4448223710060119,Negative 😡,3b43c672-7e1f-40eb-8643-4a65f06e36d5,sadness
1221,england missed their chance for a perfect test summer but the agenda swiftly moves on with australia in the house the switchhit podcast crew round up sri lankas win at the oval and chat about englands latest whiteball overhaul httpstcoajphlsiew,2024-09-11 17:30:00,,Australia,0.4522140026092529,Neutral 💛,50fad94e-b5ce-4d3b-8e37-6c6e44a7e64f,sadness
1222,england missed their chance for a perfect test summer but the agenda swiftly moves on with australia in the house the switchhit podcast crew round up sri lankas win at the oval and chat about englands latest whiteball overhaul httpstcoajphlsiew,2024-09-11 17:30:00,,Podcast,0.4522140026092529,Neutral 💛,50fad94e-b5ce-4d3b-8e37-6c6e44a7e64f,sadness
1223,england missed their chance for a perfect test summer but the agenda swiftly moves on with australia in the house the switchhit podcast crew round up sri lankas win at the oval and chat about englands latest whiteball overhaul httpstcoajphlsiew,2024-09-11 17:30:00,,World,0.4522140026092529,Neutral 💛,50fad94e-b5ce-4d3b-8e37-6c6e44a7e64f,sadness
1224,england missed their chance for a perfect test summer but the agenda swiftly moves on with australia in the house the switchhit podcast crew round up sri lankas win at the oval and chat about englands latest whiteball overhaul httpstcoajphlsiew,2024-09-11 17:30:00,,Podcasting,0.4522140026092529,Neutral 💛,50fad94e-b5ce-4d3b-8e37-6c6e44a7e64f,sadness
1225,these england minutes have been really helpful for anthony gordon hes steadily playing himself back into form after the debacle of the summer,2024-09-10 20:10:08,,England,0.873457670211792,Positive ❤️,99a096a3-0447-40b1-be7a-5a0ffed2de0f,neutral
1226,these england minutes have been really helpful for anthony gordon hes steadily playing himself back into form after the debacle of the summer,2024-09-10 20:10:08,,roy hodgson,0.873457670211792,Positive ❤️,99a096a3-0447-40b1-be7a-5a0ffed2de0f,neutral
1227,these england minutes have been really helpful for anthony gordon hes steadily playing himself back into form after the debacle of the summer,2024-09-10 20:10:08,,england,0.873457670211792,Positive ❤️,99a096a3-0447-40b1-be7a-5a0ffed2de0f,neutral
1228,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Money,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1229,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Economics,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1230,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Saving Money,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1231,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Economy,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1232,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Management,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1233,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Saving,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1234,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Money Management,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1235,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Investing,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1236,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Investment,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1237,after a solid summer england will look to dominate winter tours selection decisions where they will be challenged most state of bazball httpstcozyffkz,2024-09-11 07:00:01,,Finance,0.6225795149803162,Neutral 💛,f8ff6b7a-584b-40fd-863f-2712196e077c,neutral
1238,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Money,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1239,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Economics,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1240,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Saving Money,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1241,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Economy,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1242,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Management,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1243,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Saving,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1244,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Money Management,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1245,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Investing,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1246,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Investment,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1247,sri lanka earnt that if it wasnt for a wild session or two in the first two tests this win could hold more significance england deserved to lose since the first day theyve made a mess of their own doing compounding error after error chance of a perfect summer gone,2024-09-09 12:10:00,,Finance,0.5661500692367554,Negative 😡,ed1bcb9e-875f-4224-8ecc-69e7821bc6b6,sadness
1248,international news lauren smith has been appointed as the new head coach of the england u women she left her role as bristol citys head coach this summer after years at the club she had won the championship title with the club lionesses barclayswc bristolcitywfc,2024-09-11 13:10:40,,England,0.5769757032394409,Neutral 💛,51e9b8dc-ff13-483b-940b-a2a96a25d37f,joy
1249,international news lauren smith has been appointed as the new head coach of the england u women she left her role as bristol citys head coach this summer after years at the club she had won the championship title with the club lionesses barclayswc bristolcitywfc,2024-09-11 13:10:40,,Womens Basketball,0.5769757032394409,Neutral 💛,51e9b8dc-ff13-483b-940b-a2a96a25d37f,joy
1250,international news lauren smith has been appointed as the new head coach of the england u women she left her role as bristol citys head coach this summer after years at the club she had won the championship title with the club lionesses barclayswc bristolcitywfc,2024-09-11 13:10:40,,World,0.5769757032394409,Neutral 💛,51e9b8dc-ff13-483b-940b-a2a96a25d37f,joy
1251,international news lauren smith has been appointed as the new head coach of the england u women she left her role as bristol citys head coach this summer after years at the club she had won the championship title with the club lionesses barclayswc bristolcitywfc,2024-09-11 13:10:40,,Sports,0.5769757032394409,Neutral 💛,51e9b8dc-ff13-483b-940b-a2a96a25d37f,joy
1252,the aussies are back in england for the first time since that epic ashes series last summer this time its a ti and odi clash expect fireworks watch live httpstcoldottsk engvsausonfancode httpstcofcgxrmpn,2024-09-11 09:32:30,,Virus,0.6606237292289734,Neutral 💛,8d492340-e324-4f7f-8540-c0f40a1df744,joy
1253,the aussies are back in england for the first time since that epic ashes series last summer this time its a ti and odi clash expect fireworks watch live httpstcoldottsk engvsausonfancode httpstcofcgxrmpn,2024-09-11 09:32:30,,Live Streaming,0.6606237292289734,Neutral 💛,8d492340-e324-4f7f-8540-c0f40a1df744,joy
1254,the aussies are back in england for the first time since that epic ashes series last summer this time its a ti and odi clash expect fireworks watch live httpstcoldottsk engvsausonfancode httpstcofcgxrmpn,2024-09-11 09:32:30,,Coronavirus,0.6606237292289734,Neutral 💛,8d492340-e324-4f7f-8540-c0f40a1df744,joy
1255,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Advice,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1256,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Tips,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1257,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Creativity,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1258,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Writing Tips,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1259,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Tips And Tricks,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1260,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Writing,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1261,thecure photographed by tom sheehan in summer at haremere hall in sussex england httpstcozymhhsla,2024-09-09 17:07:14,,Creative,0.6521645784378052,Neutral 💛,b48d1d68-525a-4109-a5b1-6f33c0b0e786,joy
1262,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Money,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1263,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Economics,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1264,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Saving Money,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1265,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Economy,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1266,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Management,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1267,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Saving,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1268,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Money Management,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1269,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Investing,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1270,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Investment,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1271,a bad week for england but a good summer httpstcoxqndltku,2024-09-09 16:00:00,,Finance,0.5770444869995117,Positive ❤️,9fd2fbcb-c34d-41e4-a3f1-a75b06acb346,joy
1272,ireland beat england by wickets to end englands unbeaten summer,2024-09-11 18:36:42,,England,0.4441344439983368,Neutral 💛,e1b495a8-86d3-47fa-bb6c-82ab53de4062,joy
1273,ireland beat england by wickets to end englands unbeaten summer,2024-09-11 18:36:42,,World,0.4441344439983368,Neutral 💛,e1b495a8-86d3-47fa-bb6c-82ab53de4062,joy
1274,ireland beat england by wickets to end englands unbeaten summer,2024-09-11 18:36:42,,Ireland,0.4441344439983368,Neutral 💛,e1b495a8-86d3-47fa-bb6c-82ab53de4062,joy
1275,ireland beat england by wickets to end englands unbeaten summer,2024-09-11 18:36:42,,Cricket,0.4441344439983368,Neutral 💛,e1b495a8-86d3-47fa-bb6c-82ab53de4062,joy
1276,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Money,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1277,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Economics,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1278,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Saving Money,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1279,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Economy,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1280,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Management,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1281,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Saving,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1282,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Money Management,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1283,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Investing,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1284,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Investment,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1285,gunsnrosesgirl thatch is a natural insulator keeping homes cool in summer and warm in winter and many of englands thatched roofs have lasted over years httpstcofiwwgzpm,2024-09-14 06:04:47,,Finance,0.580298125743866,Positive ❤️,478e22ff-ae05-4327-ab2c-534e5f83b1b0,neutral
1286,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Money,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1287,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Economics,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1288,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Saving Money,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1289,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Economy,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1290,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Management,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1291,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Saving,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1292,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Money Management,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1293,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Investing,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1294,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Investment,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1295,england test summer player ratings gus atkinson showed he belonged at this level but which star must do better and who has done his selection chances more harm than good httpstcouphofrhz,2024-09-09 14:33:41,,Finance,0.4169736206531524,Negative 😡,0fb8e05a-2828-4e46-98ba-fc708c9fc432,sadness
1296,released over the summer our hey jude tshirt engfin httpstcozrmnwoqcgb httpstcoosjfwtwngo,2024-09-10 17:50:00,,Videogames,0.8113182783126831,Neutral 💛,89f54376-8451-4f2b-a669-ec5c87f46cb2,joy
1297,released over the summer our hey jude tshirt engfin httpstcozrmnwoqcgb httpstcoosjfwtwngo,2024-09-10 17:50:00,,Streaming,0.8113182783126831,Neutral 💛,89f54376-8451-4f2b-a669-ec5c87f46cb2,joy
1298,released over the summer our hey jude tshirt engfin httpstcozrmnwoqcgb httpstcoosjfwtwngo,2024-09-10 17:50:00,,Gaming,0.8113182783126831,Neutral 💛,89f54376-8451-4f2b-a669-ec5c87f46cb2,joy
1299,jamie smith just made it for england in the summer after years,2024-09-08 15:44:22,,Money,0.6393489241600037,Positive ❤️,e722701a-04b1-45eb-8e9f-948510486cf7,neutral
1300,jamie smith just made it for england in the summer after years,2024-09-08 15:44:22,,Economics,0.6393489241600037,Positive ❤️,e722701a-04b1-45eb-8e9f-948510486cf7,neutral
